tenure,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,Partner_Yes,Dependents_Yes,OnlineSecurity_Yes,TechSupport_Yes,PaperlessBilling_Yes,SeniorCitizen_1,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,OnlineBackup_Yes,DeviceProtection_Yes,InternetService_Fiber optic,InternetService_No,MultipleLines_Yes,StreamingTV_Yes,StreamingMovies_Yes,PhoneService_Yes,gender_Male,Churn
6,48.78657288268434,267.98435461680333,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True
44,84.13938951882933,3864.830679042137,True,False,True,True,True,False,True,False,False,False,False,True,True,True,False,True,True,True,True,False,True
23,27.758523614934383,675.1877888365765,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,True,False,True,True,True
3,74.40172161571063,215.8075125049191,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True
12,96.00491335928821,1130.4364428773852,False,False,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True
14,55.58038657936784,756.2664932824938,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True
9,75.16400447790456,793.1938103966318,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,True,True,True,True,True,True
1,69.83511882491305,69.83511882491305,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True
1,23.76696363764049,23.76696363764049,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True
36,99.54900112278956,3546.7740603165917,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True
56,63.087773986904786,3561.2297525254207,True,False,True,False,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True
2,67.71515413598614,135.7318199789619,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,True,True,False,True
12,82.21187126508232,914.076744383529,False,False,True,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,True,False,True
5,49.71881750228041,269.46872499466286,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True
6,95.02368473773434,574.7377887566813,False,False,True,True,False,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True
2,82.88331793028011,185.34670146613644,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True
1,85.9609457845067,85.9609457845067,False,False,False,False,False,False,True,True,False,True,True,True,False,True,False,True,False,True,True,False,True
41,75.68801431402645,3162.3821133217716,True,False,False,False,True,True,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True
3,55.777490143572216,163.3605875602142,False,False,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,True,True
23,90.79475201120052,2283.1939308866113,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True
1,74.39971410299155,74.39971410299155,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,True
53,88.09334250130262,4636.204581126513,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,True
15,73.24323206092821,1147.7357599725137,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True
1,19.117147356043844,19.117147356043844,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True
15,96.48814130104137,1581.215703335243,False,False,False,False,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,False,True
6,55.205107718293654,390.33566099703864,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
30,74.72002307864152,2170.6076028556827,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,True
10,80.61939745462837,856.9600273275861,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,True,True,True,True
1,69.79818518050635,69.79818518050635,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,True
40,76.5884526858023,3163.3047598148246,True,False,False,False,True,True,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True
28,93.60257042702975,2659.565829377614,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,True,False,True,True,True,True
42,76.46575523497751,3199.859110850542,False,False,True,False,True,False,True,True,False,True,False,True,True,True,False,True,False,True,True,True,True
53,95.12696843914345,5083.787839824213,True,False,True,False,False,False,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True
6,89.26139096961859,520.994405183844,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,True,True,True,True,True
6,83.79756715610459,497.5423907030249,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,True
10,96.68525268145115,1041.2739860720658,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True
14,88.50781646348324,1304.2897038903438,False,False,True,True,False,True,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True
7,49.81780113573449,346.95680681440695,False,False,True,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,True
9,78.98182035678617,713.7060598810713,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True,True,True
1,25.67375655661463,25.67375655661463,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True
6,89.68386474217593,530.4710858309679,False,False,True,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True
1,90.71033940088739,90.71033940088739,False,False,True,False,False,False,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True
1,48.82989142638957,48.82989142638957,False,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,True
3,50.957268816709345,181.88222789141264,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True
9,82.41468758133627,752.6931250542242,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True
1,78.77684065444848,78.77684065444848,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,True
53,97.18534666534345,5141.8430713840635,False,False,True,False,False,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True
43,28.49960620788812,1087.0014768103222,False,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True
1,20.51635166888028,20.51635166888028,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True
15,87.16979680390972,1386.817028290089,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,True,True,False,True
4,74.83394183795644,308.25686883583364,False,False,True,False,False,False,True,True,False,True,True,False,False,True,False,True,False,False,True,True,True
23,31.514043039562402,662.8561707685138,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,True,True,True
1,24.9286232894406,24.9286232894406,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True
71,104.28788813165862,7362.980898246237,False,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True
22,40.577019350653245,883.533041298726,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True
25,88.47474541031379,2255.194869978533,False,False,True,True,False,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,True
4,87.60014286051144,376.2642192015427,False,False,True,True,False,False,True,True,False,True,False,False,True,True,False,True,False,True,True,False,True
1,55.10890062670294,55.10890062670294,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True
33,103.23730349601625,3505.37516575305,False,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True
3,21.40455704859116,58.370810603017134,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,True
5,83.42137186742507,428.5797168409676,False,False,False,False,True,True,True,False,True,True,False,False,False,True,False,True,False,True,True,False,True
1,20.587991824277864,20.587991824277864,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True
15,85.45816882855605,1346.3175569278142,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True
30,77.6744563038423,2270.287193260008,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,True
1,75.07148117118362,75.07148117118362,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True
4,77.95990296481618,298.49662102517635,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,True,True
1,69.29623676177864,69.29623676177864,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
5,91.94394490999603,452.9239666334738,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,True,True,True,True,True
17,85.47342163554289,1463.2133358328765,False,False,True,False,True,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True
43,94.3810825101832,4257.723909618975,False,False,True,True,False,False,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True
20,69.95981812856391,1472.329771193672,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,True,True
35,91.52004687711303,3190.7202197906463,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,True,True,True,True,True
5,70.46951454975876,347.2139299384208,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True
60,92.11949830689919,5366.279678899995,True,False,True,False,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True
10,96.33160047729162,1051.3708617100135,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True
23,37.68828520963265,807.3076362030649,False,False,True,False,True,False,True,True,True,True,False,False,True,False,False,False,True,True,False,True,True
39,72.52871080123462,2868.0864593728197,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True
68,78.83968180968049,5342.711874454222,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True
10,98.52093705922772,1058.3265698166042,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,True,True,True,True,False,True
18,79.62545388655818,1423.5228321398154,True,False,True,False,False,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True
47,107.39297235162108,5120.9697005261905,False,False,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True
1,89.12572051501704,89.12572051501704,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,True,True,True,True
67,115.91912545733146,7751.512449811734,False,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True
9,90.02327779350749,854.5300031485075,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,True,True,True
34,97.40531836840039,3206.7997629384045,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True
25,86.52152861141256,2115.3263825227486,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True
1,94.03899601257491,94.03899601257491,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True
25,84.2471755928257,2254.5049145405555,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True
12,73.93360397201593,872.1650165500664,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True,True,True,True,True,True
23,90.01799501270736,2169.0398815518,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True,True,True
2,70.00934083853127,152.91222263166372,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
36,101.85652989174373,3661.0205189212384,False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
2,52.09872278774803,114.6414769911181,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True
1,74.9264531368164,74.9264531368164,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True
1,70.56502911405576,70.56502911405576,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
2,74.9196833761203,156.63227792040107,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,True
1,45.139673053940214,45.139673053940214,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True
26,100.55385082740482,2706.5137960632096,False,False,True,True,False,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True
30,92.10414860176078,2992.314143191874,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,True,True,True,False,True
21,31.277238947525525,671.5515061184208,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,True,True
1,74.97201831188367,74.97201831188367,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True
5,95.98489477511534,453.4119901275921,False,False,True,False,True,True,True,False,False,True,True,False,True,True,False,False,True,True,True,True,True
1,70.34811619352688,70.34811619352688,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True
67,96.66465031804759,6586.8979765765835,True,False,True,False,True,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
15,62.605220051762295,1005.981293615386,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,True,True,True,True,False,True
2,52.76157440486808,114.48551190473691,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True
18,64.53131057645922,1162.8701317789864,True,False,True,True,True,False,True,True,False,True,False,False,True,True,False,False,True,True,True,True,True
45,64.19591882730326,2899.652460411066,True,False,False,False,True,True,True,False,True,False,False,True,True,True,False,True,False,False,True,False,True
59,74.38052171445298,4468.34769255957,False,True,True,False,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,False,True
41,100.85632438419951,4266.9651230956015,False,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True
51,103.61181510318804,5263.549848258521,True,False,True,False,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True
20,69.85689267318398,1472.878562071798,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,True,True
24,83.06278970206442,1972.3185656114847,False,False,False,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,False,True
13,85.15128202741573,1069.0069008314201,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,True,False,True
1,74.5426341935244,74.5426341935244,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True
19,63.585163134389695,1173.075213869583,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,True,True,True
24,72.02800978712177,1766.986820232146,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True
16,89.44381517565992,1450.5005862825326,False,False,True,False,True,True,True,False,True,False,False,True,True,True,False,True,False,True,True,True,True
1,75.35541330775423,75.35541330775423,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,True
66,88.17072099436595,5917.938605947474,True,False,True,True,False,True,False,False,False,True,False,True,True,True,False,True,True,True,True,True,True
5,91.67670172824941,468.34048207487524,False,False,True,True,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,True
50,100.62659820458,5023.763298890999,True,False,True,False,False,False,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True
25,83.84216032971524,2174.0472478154024,False,False,False,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True,True,True
5,49.90457055569377,235.2873265110257,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,True
1,23.960650311582533,23.960650311582533,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True
40,64.60649187306075,2558.346196974795,True,False,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,True,True,True,True
34,91.06657276617926,3177.4110015605424,False,False,True,False,False,True,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True
3,96.36782672287902,282.7039635851364,False,False,True,False,True,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True
1,39.652768224995135,39.652768224995135,False,False,True,True,False,True,True,True,False,True,False,False,True,False,False,False,True,True,False,True,True
17,86.79818507622642,1497.0555908092065,True,False,True,True,False,False,True,True,False,True,False,True,True,True,False,False,True,True,True,False,True
4,45.09606136066881,177.04913650543608,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,True,True,True
18,84.29487718429822,1464.8775191035966,False,False,True,True,True,False,True,True,False,True,False,False,True,True,False,True,False,True,True,True,True
1,75.29901591913318,75.29901591913318,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True
1,19.179027548652865,19.179027548652865,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True
10,95.2900813417627,996.687187397462,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,True,True,False,True
10,74.85489079250263,807.9625953058338,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,True
1,74.92774973610321,74.92774973610321,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True
15,93.23669086857136,1444.9917259519277,False,False,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True
5,66.31112845796409,351.68081718320707,False,False,True,False,True,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True
25,79.53456552688787,1935.3655989523795,False,False,True,False,True,False,True,True,False,True,False,False,True,True,False,True,True,False,True,False,True
1,45.81331467993212,45.81331467993212,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True
17,86.62027756317084,1506.5456649958849,False,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,True,True,True,False,True
11,95.06532617191174,1119.627140429309,True,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,True
71,104.34901569543887,7660.233814317892,False,True,True,True,True,False,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True
1,25.712625430223206,25.712625430223206,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True
16,91.06866783999178,1451.5302081016123,False,False,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True
56,24.93072735474545,1333.1580704799746,True,True,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,True,True
5,81.24621478716826,390.24351592100794,False,False,True,False,False,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True
1,101.43074760957496,101.43074760957496,False,False,True,True,True,False,True,False,False,True,False,False,True,True,False,True,True,True,True,False,True
1,44.37686621974673,44.37686621974673,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True
47,99.27870266811006,4749.803083560111,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,True,True,True,True,True
1,85.6191926025906,85.6191926025906,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,True
2,89.02241632880092,162.03898728606754,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,True,True,True
2,49.51774630442626,111.34816190537026,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,True
1,25.078578355552587,25.078578355552587,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True
19,86.79471557024047,1760.552103426839,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,True
13,94.13697091903471,1242.3680938128305,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,True,True,True
3,74.34201892397655,213.67402721247336,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True
27,91.93532372277402,2711.7709808827694,False,False,True,True,False,False,True,False,False,True,True,False,True,True,False,True,True,True,True,True,True
35,73.70236016600349,2572.316289922009,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,True,True,False,True,True,True
10,85.71023830115799,831.3572651649202,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,True
17,23.468212584435395,405.1414309551091,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,True,True
7,75.28682836724073,552.8344360615006,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True
3,71.90995762386657,209.44099710243205,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,True
2,76.13265432926477,160.04108325726776,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True
2,19.70015137454349,31.938529138819717,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True
3,82.043385367966,269.56176682330437,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True
1,80.52362828616715,80.52362828616715,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,True,True
23,93.557176632606,2289.7408655760782,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,True
56,99.62256189608034,5617.055951415884,True,True,True,False,False,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True
38,82.85095082611446,3235.251965117228,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True
15,86.3756599266535,1274.9428180196446,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True
15,75.89287819794494,1133.3903170201627,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,True,False,False,True,True,True
62,102.7450479288369,6378.870479597688,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
48,96.49042781032868,4719.608452661215,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True
3,80.81007636786867,244.4518900970763,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True
1,70.2361766612414,70.2361766612414,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True
18,47.77481013194921,837.1870733095752,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,False,True
69,94.889529845603,6580.114211343384,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,True,True,False,True
1,84.90153217528893,84.90153217528893,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,True,True
42,103.06308311161823,4414.857234152628,False,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True
25,96.90179819723403,2384.5064295035704,False,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,True,False,True
9,74.08789967637502,698.8970584322153,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,True,True,True
25,79.31277933164935,1897.8043732879946,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True
18,34.78769431205838,678.7738635103799,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,True,False,True,True,True
1,20.552947704707158,20.552947704707158,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True
28,60.9834255173177,1708.7489316880328,False,False,False,False,False,True,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True
1,20.474449566104045,20.474449566104045,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True
1,69.6891125584641,69.6891125584641,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True
11,88.66746009259757,917.5968996810363,False,False,True,True,False,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
20,58.69969977846701,1155.4907832673828,True,False,True,True,True,False,True,False,False,True,False,False,True,True,False,False,True,True,True,True,True
23,82.31706346347765,1899.4244915693391,False,False,True,True,True,True,True,False,True,True,False,True,True,True,False,False,True,False,True,True,True
3,25.20125193187592,58.89955683574433,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
14,49.109915106647,679.5866096245427,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,True,True,True
4,50.680794675285654,246.5889415081169,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
14,87.71804669987532,1273.5963078709076,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,True,True,False,True
18,84.15085297378853,1465.0723753884038,False,False,True,True,True,False,True,True,False,True,False,False,True,True,False,True,False,True,True,True,True
43,110.53169201557733,4687.040367576093,False,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True
3,78.92381497244803,251.67520898491853,False,False,True,True,False,False,True,True,True,True,False,False,False,True,False,True,False,True,True,False,True
52,86.34561917619635,4517.017802435801,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True
3,25.079404712160493,80.04678623221136,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,45.1857101723805,45.1857101723805,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True
54,104.91578035862,5792.182103306836,True,False,True,False,True,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True
47,96.77092469840798,4639.912230773982,False,True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True
2,77.13413789130938,151.03171616025764,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True
2,45.25644637311824,88.48260430766081,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,True
3,21.11268887359523,77.53851964008057,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True
7,83.94053427449411,547.4816282838182,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True
1,29.828121402208147,29.828121402208147,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True
1,79.76301721241298,79.76301721241298,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,True
8,29.469310336347252,222.2003447908381,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,True
27,83.167297618836,2268.4242668591223,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,True,True,True
1,69.94445009506043,69.94445009506043,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True
29,83.65417612153827,2470.158648400353,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,True,False,True,True,True,True
2,70.65261559870179,142.26368524284138,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,True,True
1,89.20485888912401,89.20485888912401,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True,True,True
26,89.00693548515571,2467.8554792628647,False,False,False,False,False,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True
6,91.23219862280249,576.4466721398776,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,True,True,True
4,78.82333618007631,317.59587933874275,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True,False,True
2,91.20208406472912,191.62195608464577,False,False,True,True,False,True,True,False,True,True,False,False,True,True,False,False,True,True,True,True,True
8,84.96890017056609,720.3536993635737,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True
3,69.83126566419826,222.02124563637494,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True
2,53.9229018353679,107.86203775029679,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,True
14,88.19492958095341,1260.8146787053595,False,False,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True
48,109.32788268398288,5276.346103159181,True,False,True,False,True,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True
70,111.89576310894856,7723.843799100218,False,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True
10,101.73644307509923,1068.024627521847,False,False,True,True,True,False,True,False,True,True,False,True,True,True,False,True,True,True,True,False,True
7,79.88244551642794,526.7849263356418,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,True,True
